message,severity,attributes,tags,timestamp
handled request,info,"{""resp_headers"":{""Etag"":[""\""dh7luu5k8ohsdeb-gzip\""""],""Content-Type"":[""text/html; charset=utf-8""],""Last-Modified"":[""Fri, 20 Mar 2026 12:23:43 GMT""],""X-Content-Type-Options"":[""nosniff""],""Content-Encoding"":[""gzip""],""Vary"":[""Accept-Encoding""]},""ts"":1774009457.402016,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.2"",""remote_port"":""22218"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/socket.io/socket.io.js"",""headers"":{""Priority"":[""u=1""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Sec-Fetch-Dest"":[""script""],""X-Forwarded-Proto"":[""https""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""X-Real-Ip"":[""118.163.198.6""],""Cookie"":[""REDACTED""],""X-Request-Start"":[""1774009457159""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""Sec-Fetch-Mode"":[""no-cors""],""X-Railway-Request-Id"":[""1c3lu37BQEqAgqTxV7rehQ""],""Pragma"":[""no-cache""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Accept"":[""*/*""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""Sec-Ch-Ua-Mobile"":[""?0""],""Sec-Fetch-Site"":[""same-origin""],""X-Forwarded-For"":[""118.163.198.6""],""Cache-Control"":[""no-cache""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000655784,""size"":4284,""status"":200,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""2103db31-614a-42c3-9ea2-c5003c03f6e5"",""replica"":""ab0dcac4-ad36-4f67-998a-0ccd7df465af""}",2026-03-20T12:24:17.888280152Z
handled request,info,"{""resp_headers"":{""Vary"":[""Accept-Encoding""],""Etag"":[""\""dh7luu5k8ohsdeb-gzip\""""],""Content-Type"":[""text/html; charset=utf-8""],""Last-Modified"":[""Fri, 20 Mar 2026 12:23:43 GMT""],""X-Content-Type-Options"":[""nosniff""],""Content-Encoding"":[""gzip""]},""ts"":1774009457.402053,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.2"",""remote_port"":""22216"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/wallet.js"",""headers"":{""X-Request-Start"":[""1774009457159""],""X-Forwarded-Proto"":[""https""],""X-Railway-Request-Id"":[""wEoAQkqKRMWshiUTV7rehQ""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""Pragma"":[""no-cache""],""Sec-Fetch-Site"":[""same-origin""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""X-Real-Ip"":[""118.163.198.6""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""Sec-Fetch-Mode"":[""no-cors""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Accept"":[""*/*""],""Sec-Ch-Ua-Mobile"":[""?0""],""X-Forwarded-For"":[""118.163.198.6""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""Priority"":[""u=1""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""Cache-Control"":[""no-cache""],""Cookie"":[""REDACTED""],""Sec-Fetch-Dest"":[""script""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.00061873,""size"":4284,""status"":200,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""2103db31-614a-42c3-9ea2-c5003c03f6e5"",""replica"":""ab0dcac4-ad36-4f67-998a-0ccd7df465af""}",2026-03-20T12:24:17.888288350Z
handled request,info,"{""resp_headers"":{""Last-Modified"":[""Fri, 20 Mar 2026 12:23:43 GMT""],""X-Content-Type-Options"":[""nosniff""],""Content-Encoding"":[""gzip""],""Vary"":[""Accept-Encoding""],""Etag"":[""\""dh7luu5k8ohstjo-gzip\""""],""Content-Type"":[""text/css; charset=utf-8""]},""ts"":1774009457.4032989,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.2"",""remote_port"":""22230"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/assets/index-D8n8F236.css"",""headers"":{""Cache-Control"":[""no-cache""],""Pragma"":[""no-cache""],""X-Forwarded-Proto"":[""https""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Sec-Ch-Ua-Mobile"":[""?0""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""Sec-Fetch-Site"":[""same-origin""],""Priority"":[""u=0""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""X-Real-Ip"":[""118.163.198.6""],""X-Request-Start"":[""1774009457158""],""Accept"":[""text/css,*/*;q=0.1""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""Sec-Fetch-Mode"":[""cors""],""Sec-Fetch-Dest"":[""style""],""X-Railway-Request-Id"":[""l-ct9FrWSPK_ZVpXV7rehQ""],""X-Forwarded-For"":[""118.163.198.6""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Cookie"":[""REDACTED""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000781095,""size"":8019,""status"":200,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""2103db31-614a-42c3-9ea2-c5003c03f6e5"",""replica"":""ab0dcac4-ad36-4f67-998a-0ccd7df465af""}",2026-03-20T12:24:17.890151554Z
handled request,info,"{""resp_headers"":{""Etag"":[""\""dh7luu5k8ohsdeb-gzip\""""],""Content-Type"":[""text/html; charset=utf-8""],""Last-Modified"":[""Fri, 20 Mar 2026 12:23:43 GMT""],""X-Content-Type-Options"":[""nosniff""],""Content-Encoding"":[""gzip""],""Vary"":[""Accept-Encoding""]},""ts"":1774009461.491314,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.2"",""remote_port"":""22230"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/favicon.ico"",""headers"":{""Sec-Ch-Ua-Mobile"":[""?0""],""Sec-Fetch-Site"":[""same-origin""],""Pragma"":[""no-cache""],""Priority"":[""u=1, i""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Sec-Fetch-Mode"":[""no-cors""],""X-Request-Start"":[""1774009461409""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""Cache-Control"":[""no-cache""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Accept"":[""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8""],""Sec-Fetch-Dest"":[""image""],""X-Forwarded-For"":[""118.163.198.6""],""Cookie"":[""REDACTED""],""X-Real-Ip"":[""118.163.198.6""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""X-Railway-Request-Id"":[""dNWYv_2PSLCkmKx1V7rehQ""],""X-Forwarded-Proto"":[""https""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000578299,""size"":4284,""status"":200,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""2103db31-614a-42c3-9ea2-c5003c03f6e5"",""replica"":""ab0dcac4-ad36-4f67-998a-0ccd7df465af""}",2026-03-20T12:24:21.499933703Z
handled request,info,"{""resp_headers"":{""Server"":[""Caddy""],""Vary"":[""Accept-Encoding""],""Allow"":[""GET, HEAD""]},""ts"":1774009508.156255,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.2"",""remote_port"":""22648"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""POST"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/dazzling-blessing.railway.internal/api/auth/guest"",""headers"":{""Sec-Fetch-Mode"":[""cors""],""X-Railway-Request-Id"":[""Fm5RvV85R1uUCBSvV7rehQ""],""Priority"":[""u=1, i""],""Sec-Fetch-Dest"":[""empty""],""X-Request-Start"":[""1774009507911""],""Content-Length"":[""20""],""Accept"":[""*/*""],""Cookie"":[""REDACTED""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""X-Real-Ip"":[""118.163.198.6""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""Sec-Ch-Ua-Mobile"":[""?0""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""Content-Type"":[""application/json""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Sec-Fetch-Site"":[""same-origin""],""X-Forwarded-For"":[""118.163.198.6""],""X-Forwarded-Proto"":[""https""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000320859,""size"":0,""status"":405,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""2103db31-614a-42c3-9ea2-c5003c03f6e5"",""replica"":""ab0dcac4-ad36-4f67-998a-0ccd7df465af""}",2026-03-20T12:25:11.532919624Z
handled request,info,"{""resp_headers"":{""Server"":[""Caddy""],""Vary"":[""Accept-Encoding""],""Allow"":[""GET, HEAD""]},""ts"":1774009530.5218217,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.2"",""remote_port"":""26664"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""POST"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/dazzling-blessing.railway.internal/api/auth/login"",""headers"":{""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Sec-Ch-Ua-Mobile"":[""?0""],""Sec-Fetch-Site"":[""same-origin""],""Content-Type"":[""application/json""],""X-Forwarded-For"":[""118.163.198.6""],""Sec-Fetch-Dest"":[""empty""],""Sec-Fetch-Mode"":[""cors""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""X-Railway-Request-Id"":[""zSNDNu8QRlSJ2uklV7rehQ""],""Priority"":[""u=1, i""],""X-Forwarded-Proto"":[""https""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""X-Real-Ip"":[""118.163.198.6""],""X-Request-Start"":[""1774009530279""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Accept"":[""*/*""],""Content-Length"":[""34""],""Cookie"":[""REDACTED""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000199299,""size"":0,""status"":405,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""2103db31-614a-42c3-9ea2-c5003c03f6e5"",""replica"":""ab0dcac4-ad36-4f67-998a-0ccd7df465af""}",2026-03-20T12:25:31.542437870Z
serving initial configuration,info,"{""ts"":1774009637.0994995,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.598879302Z
cleaning storage unit,info,"{""storage"":""FileStorage:/root/.local/share/caddy"",""ts"":1774009637.1030192,""logger"":""tls"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.598892948Z
automatic HTTPS is completely disabled for server,info,"{""server_name"":""srv0"",""ts"":1774009637.098992,""logger"":""http.auto_https"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.598899152Z
finished cleaning storage units,info,"{""ts"":1774009637.1049159,""logger"":""tls"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.598903104Z
started background certificate maintenance,info,"{""cache"":""0xb0bc8d73180"",""ts"":1774009637.0990574,""logger"":""tls.cache.maintenance"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.598909048Z
HTTP/2 skipped because it requires TLS,warn,"{""addr"":"":8080"",""ts"":1774009637.0994563,""logger"":""http"",""network"":""tcp"",""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.598916953Z
HTTP/3 skipped because it requires TLS,warn,"{""addr"":"":8080"",""ts"":1774009637.0994658,""logger"":""http"",""network"":""tcp"",""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.598923033Z
server running,info,"{""protocols"":[""h1"",""h2"",""h3""],""ts"":1774009637.0994682,""logger"":""http.log"",""name"":""srv0"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.598929608Z
maxprocs: Updating GOMAXPROCS=2: determined from CPU quota,info,"{""ts"":1774009637.098795,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.598980953Z
GOMEMLIMIT is updated,info,"{""previous"":9223372036854776000,""ts"":1774009637.0988123,""GOMEMLIMIT"":899997696,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.598992735Z
using config from file,info,"{""file"":""/Caddyfile"",""ts"":1774009637.098816,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.598998977Z
adapted config to JSON,info,"{""adapter"":""caddyfile"",""ts"":1774009637.0988178,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.599005953Z
admin endpoint disabled,warn,"{""ts"":1774009637.098828,""logger"":""admin"",""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.599013519Z
Starting Container,info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:27:17.839413681Z
Stopping Container,info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""2103db31-614a-42c3-9ea2-c5003c03f6e5"",""replica"":""ab0dcac4-ad36-4f67-998a-0ccd7df465af""}",2026-03-20T12:27:36.511762273Z
handled request,info,"{""resp_headers"":{""Vary"":[""Accept-Encoding""],""Etag"":[""\""dh7lxe172s5cdeb-gzip\""""],""Content-Type"":[""text/html; charset=utf-8""],""Last-Modified"":[""Fri, 20 Mar 2026 12:27:03 GMT""],""X-Content-Type-Options"":[""nosniff""],""Content-Encoding"":[""gzip""]},""ts"":1774009691.8919523,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.2"",""remote_port"":""17606"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/"",""headers"":{""Accept-Encoding"":[""gzip, deflate, br, zstd""],""X-Railway-Request-Id"":[""-xGFzSVETY2L6ZH1DcO5xA""],""Pragma"":[""no-cache""],""Sec-Fetch-Site"":[""none""],""Cache-Control"":[""no-cache""],""X-Forwarded-For"":[""118.163.198.6""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""Accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""Cookie"":[""REDACTED""],""Sec-Fetch-Mode"":[""navigate""],""Upgrade-Insecure-Requests"":[""1""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""X-Request-Start"":[""1774009691472""],""Sec-Ch-Ua-Mobile"":[""?0""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Sec-Fetch-Dest"":[""document""],""X-Forwarded-Proto"":[""https""],""Priority"":[""u=0, i""],""X-Real-Ip"":[""118.163.198.6""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Sec-Fetch-User"":[""?1""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.001432817,""size"":4282,""status"":200,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:28:17.670815043Z
handled request,info,"{""resp_headers"":{""Content-Type"":[""text/css; charset=utf-8""],""Last-Modified"":[""Fri, 20 Mar 2026 12:27:03 GMT""],""X-Content-Type-Options"":[""nosniff""],""Content-Encoding"":[""gzip""],""Vary"":[""Accept-Encoding""],""Etag"":[""\""dh7lxe172s5ctjo-gzip\""""]},""ts"":1774009692.4019458,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.2"",""remote_port"":""17606"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/assets/index-D8n8F236.css"",""headers"":{""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""X-Real-Ip"":[""118.163.198.6""],""X-Request-Start"":[""1774009692319""],""X-Railway-Request-Id"":[""1NKR33T5Qne6k6vFDcO5xA""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""X-Forwarded-For"":[""118.163.198.6""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""Sec-Fetch-Mode"":[""cors""],""X-Forwarded-Proto"":[""https""],""Priority"":[""u=0""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""Sec-Fetch-Dest"":[""style""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""Accept"":[""text/css,*/*;q=0.1""],""Pragma"":[""no-cache""],""Sec-Ch-Ua-Mobile"":[""?0""],""Cache-Control"":[""no-cache""],""Cookie"":[""REDACTED""],""Sec-Fetch-Site"":[""same-origin""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.001256241,""size"":8019,""status"":200,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:28:17.670819844Z
